step,w_exact,w_char,w_pattern,w_affix,w_length,difficulty_multiplier,contrib_exact,contrib_char,contrib_pattern,contrib_affix,exact_match_raw,char_overlap_raw,pattern_raw,affix_raw,length_penalty_raw,exact_match_norm,char_overlap_norm,pattern_norm,affix_norm,length_penalty_norm,composite_pre,composite_with_length,composite_with_difficulty,composite_predicted,reward_scalar,composite_diff,parse_success
17,0.4,0.2,0.14999999999999997,0.1,0.14999999999999997,1.3499999999999999,0.025,0.0493897670425968,0.03214285714285714,0.1,0.0625,0.24694883521298402,0.21428571428571427,1.0,1.0,0.0625,0.24694883521298402,0.21428571428571427,1.0,1.0,0.20653262418545396,0.20653262418545396,0.26961479787602327,0.26961479787602327,0.26961479787602327,0.0,0.375
18,0.39999999999999997,0.19999999999999998,0.15,0.09999999999999999,0.15,1.4,0.0,0.05343135438844329,0.01875,0.09999999999999999,0.0,0.26715677194221643,0.125,1.0,1.0,0.0,0.26715677194221643,0.125,1.0,1.0,0.1721813543884433,0.1721813543884433,0.23593864281722474,0.23593864281722474,0.23593864281722474,0.0,0.359375
19,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.3363636363636362,0.0,0.04997756602333536,0.013636363636363636,0.09999999999999999,0.0,0.24988783011667676,0.09090909090909091,1.0,1.0,0.0,0.24988783011667676,0.09090909090909091,1.0,1.0,0.16361392965969904,0.16361392965969904,0.21475717651302037,0.21475717651302037,0.21475717651302037,0.0,0.36363636363636365
20,0.4,0.2,0.14999999999999997,0.1,0.14999999999999997,1.323076923076923,0.0,0.03350158944799811,0.004326923076923076,0.1,0.0,0.16750794723999052,0.028846153846153848,1.0,1.0,0.0,0.16750794723999052,0.028846153846153848,1.0,1.0,0.13782851252492118,0.13782851252492118,0.17966737843437044,0.17966737843437044,0.17966737843437044,0.0,0.3557692307692308
21,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.2909090909090908,0.02727272727272728,0.05491356324265866,0.013636363636363636,0.09999999999999999,0.06818181818181818,0.2745678162132933,0.09090909090909091,1.0,1.0,0.06818181818181818,0.2745678162132933,0.09090909090909091,1.0,1.0,0.19582265415174963,0.19582265415174963,0.24584542845248708,0.24584542845248708,0.24584542845248708,0.0,0.3068181818181818
22,0.4,0.2,0.14999999999999997,0.1,0.14999999999999997,1.3923076923076922,0.0038461538461538464,0.05178020094253903,0.023076923076923075,0.1,0.009615384615384616,0.25890100471269517,0.15384615384615385,1.0,1.0,0.009615384615384616,0.25890100471269517,0.15384615384615385,1.0,1.0,0.17870327786561593,0.17870327786561593,0.24336473329429656,0.24336473329429656,0.24336473329429656,0.0,0.41346153846153844
23,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.3999999999999997,0.0,0.02889497419100653,0.0062499999999999995,0.09999999999999999,0.0,0.14447487095503264,0.041666666666666664,1.0,1.0,0.0,0.14447487095503264,0.041666666666666664,1.0,1.0,0.13514497419100654,0.13514497419100654,0.18811500059379696,0.18811500059379696,0.18811500059379696,0.0,0.1875
24,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.2636363636363634,0.0,0.06242067034544296,0.01193181818181818,0.09999999999999999,0.0,0.31210335172721476,0.07954545454545454,1.0,1.0,0.0,0.31210335172721476,0.07954545454545454,1.0,1.0,0.17435248852726115,0.17435248852726115,0.21699256889101315,0.21699256889101315,0.21699256889101315,0.0,0.5454545454545454
25,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.383333333333333,0.0,0.04210987891680413,0.03125,0.09999999999999999,0.0,0.21054939458402067,0.20833333333333334,1.0,1.0,0.0,0.21054939458402067,0.20833333333333334,1.0,1.0,0.17335987891680413,0.17335987891680413,0.23873820866924467,0.23873820866924467,0.23873820866924467,0.0,0.375
26,0.39999999999999997,0.19999999999999998,0.14999999999999997,0.09999999999999999,0.14999999999999997,1.3999999999999997,0.0,0.038406734967936396,0.012499999999999999,0.09999999999999999,0.0,0.19203367483968195,0.08333333333333333,1.0,1.0,0.0,0.19203367483968195,0.08333333333333333,1.0,1.0,0.1509067349679364,0.1509067349679364,0.20909757470856716,0.20909757470856716,0.20909757470856716,0.0,0.25
27,0.4,0.2,0.14999999999999997,0.1,0.14999999999999997,1.2615384615384615,0.026923076923076925,0.06299456376771718,0.0,0.1,0.0673076923076923,0.3149728188385859,0.0,1.0,1.0,0.0673076923076923,0.3149728188385859,0.0,1.0,1.0,0.1899176406907941,0.1899176406907941,0.2360756387693574,0.2360756387693574,0.2360756387693574,0.0,0.4326923076923077
28,0.39999999999999997,0.19999999999999998,0.15,0.09999999999999999,0.15,1.3333333333333333,0.0,0.03381021845898748,0.03333333333333333,0.09999999999999999,0.0,0.16905109229493742,0.2222222222222222,1.0,1.0,0.0,0.16905109229493742,0.2222222222222222,1.0,1.0,0.16714355179232085,0.16714355179232085,0.2172075478290589,0.2172075478290589,0.2172075478290589,0.0,0.2638888888888889
